created_at,id,text,mentions,hashtags,screen_name,name,user_location,user_friends_count,user_followers_count,user_tweet_count,lat,lon,place_name
Sat Apr 21 20:48:57 +0000 2018,987795345806643200,RT @samsungmobileng: The #GalaxyS9 is remarkably water resistant with an IP68 rating. So go out and make a splash with your new all-weather…,[u'samsungmobileng'],[u'GalaxyS9'],victorkuteb,victor,"Jalingo, Nigeria",56,43,698,,,
Sat Apr 21 20:48:59 +0000 2018,987795355923308544,RT @samsungmobileng: The #GalaxyS9 is remarkably water resistant with an IP68 rating. So go out and make a splash with your new all-weather…,[u'samsungmobileng'],[u'GalaxyS9'],victorkuteb,victor,"Jalingo, Nigeria",56,43,699,,,
Sat Apr 21 20:49:02 +0000 2018,987795368262987778,"RT @samsungmobileng: When it comes to hi-fidelity audio, we're all ears. Stereo speakers with Dolby Atmos surround sound amplifies every #G…",[u'samsungmobileng'],,victorkuteb,victor,"Jalingo, Nigeria",56,43,700,,,
Sat Apr 21 20:49:07 +0000 2018,987795389792301069,"RT @samsungmobileng: Say it, snap it. Capture moments effortlessly using just your voice, with Quick Command on the #GalaxyS9.
Learn more:…",[u'samsungmobileng'],[u'GalaxyS9'],victorkuteb,victor,"Jalingo, Nigeria",56,43,701,,,
Sat Apr 21 20:49:09 +0000 2018,987795396155117568,RT @samsungmobileng: You don’t need to speak the language to understand it perfectly. Instantly read what your eyes can't with the #GalaxyS…,[u'samsungmobileng'],,victorkuteb,victor,"Jalingo, Nigeria",56,43,703,,,
Sat Apr 21 20:49:21 +0000 2018,987795448395165696,RT @SamsungMobile: We’ve reimagined the camera. Now just imagine how you’re going to experience the world. Introducing the new #GalaxyS9. h…,[u'SamsungMobile'],[u'GalaxyS9'],victorkuteb,victor,"Jalingo, Nigeria",56,43,704,,,
Sat Apr 21 20:49:33 +0000 2018,987795496591872000,RT @SamsungMobile: Words can't say what your face can. Tell volumes of your own stories with a camera that turns you into an emoji. #Galaxy…,[u'SamsungMobile'],,victorkuteb,victor,"Jalingo, Nigeria",56,43,706,,,
Sat Apr 21 20:49:38 +0000 2018,987795519098576896,"RT @samsungmobileng: Now that the #GalaxyS9 is here, which feature are you most excited about?",[u'samsungmobileng'],[u'GalaxyS9'],victorkuteb,victor,"Jalingo, Nigeria",56,43,707,,,
Sat Apr 21 20:49:41 +0000 2018,987795531824091137,"RT @SamsungMobile: From midnight black to this year’s most coveted color, the new #GalaxyS9 comes in every shade of cool. Learn more. https…",[u'SamsungMobile'],[u'GalaxyS9'],victorkuteb,victor,"Jalingo, Nigeria",56,43,709,,,
Sat Apr 21 20:49:54 +0000 2018,987795585959976960,RT @SamsungMobile: There’s a new star in town. And it’s going to change the way you experience everything. Introducing the #GalaxyS9. Find…,[u'SamsungMobile'],[u'GalaxyS9'],victorkuteb,victor,"Jalingo, Nigeria",56,43,712,,,
Sat Apr 21 20:50:23 +0000 2018,987795705631735808,#reflecionriding #nofilter #samsung #samsungs9+ #nature #naturephotography #wild #wildlife… https://t.co/0gDqduT2YD,,"[u'reflecionriding', u'nofilter', u'samsung', u'samsungs9', u'nature', u'naturephotography', u'wild', u'wildlife']",Ajaugustine24,Augustine,United States,63,35,316,,,
Sat Apr 21 20:51:55 +0000 2018,987796094028537856,"RT @SamsungMobileCO: Cuando todo el mundo calla, la música habla. ❤ si también quieres vivir esta superhistoria. Foto tomada con un #Galaxy…",[u'SamsungMobileCO'],,Megustatwiter2,#SanturbaNOestaenVenta,,112,83,5167,,,
Sat Apr 21 20:51:57 +0000 2018,987796099179085825,"RT @KatlegoMaboe: The  #GalaxyS9 's low light photo quality is so lit!🔥

#DoWhatYouCant @SamsungMobileSA https://t.co/2Dgx7aAWGx","[u'KatlegoMaboe', u'SamsungMobileSA']","[u'GalaxyS9', u'DoWhatYouCant']",MotheoMhala,Motheo Mhala,Khutsong=Carletonville=Joburg=,445,1725,5697,,,
Sat Apr 21 20:52:37 +0000 2018,987796270600392706,"RT @samsungmobileng: Rain or shine, keep your spirits high with the remarkably water-resistant #GalaxyS9 https://t.co/vU5z9L6uPt https://t.…",[u'samsungmobileng'],[u'GalaxyS9'],gosia2179,Wanda Bradberry,,296,28,37,,,
Sat Apr 21 20:57:30 +0000 2018,987797497786617856,"RT @SamsungChile: ¡La #MisiónEmoji ya está aquí! Para superar el primer desafío, solo debes adivinar a qué personaje de la serie del moment…",[u'SamsungChile'],[u'Misi\xf3nEmoji'],JUANJANCEN,JUAN CARLOS JANCEN,"Metropolitana de Santiago, Chile",630,119,755,,,
Sat Apr 21 21:00:44 +0000 2018,987798311896866819,"RT @SamsungBrasil: Desacelere o tempo pra curtir cada s e g u n d o! Novo #GalaxyS9 com super slow-motion. #ACameraReimaginada 
Saiba mais:…",[u'SamsungBrasil'],"[u'GalaxyS9', u'ACameraReimaginada']",medont8f,Carrie Madden,,126,28,30,,,
Sat Apr 21 21:05:48 +0000 2018,987799585350471688,RT @Samsung_Saudi: عرض رائع من سامسونج. صارت أسهل لأنك راح تستمتع ب #GalaxyS9 الرائع و ما تشيل هم الدفع. سدد بأقساط شهرية على راحتك!,[u'Samsung_Saudi'],[u'GalaxyS9'],hsm085,SLAYER,,141,105,2912,,,
Sat Apr 21 21:06:26 +0000 2018,987799745765748736,"RT @SamsungMobileCO: Si pudieras tener el nuevo Samsung #GalaxyS9, ¿con qué color te quedarías? ¡Cuéntanos! #CamaraReimaginada https://t.co…",[u'SamsungMobileCO'],"[u'GalaxyS9', u'CamaraReimaginada']",santiago20707,zeustroll_gamer,"Valle del Cauca, Colombia",66,32,407,,,
Sat Apr 21 21:08:11 +0000 2018,987800185731469312,"RT @BOGUMMY: #ParkBoGuminMY 
It was so nice to see you all again in Malaysia thanks to #Samsung #GalaxyS9. I hope to see you again soon. Ha…",[u'BOGUMMY'],"[u'ParkBoGuminMY', u'Samsung', u'GalaxyS9']",coolest_mosaic,citrine's,,99,49,1867,,,
Sat Apr 21 21:08:20 +0000 2018,987800225136996353,"RT @SamsungChile: ¡La #MisiónEmoji ya está aquí! Para superar el primer desafío, solo debes adivinar a qué personaje de la serie del moment…",[u'SamsungChile'],[u'Misi\xf3nEmoji'],HansLovesNicki,Hans Minaj🎀,Chile,715,1751,9443,,,
Sat Apr 21 21:08:49 +0000 2018,987800346142658560,@SamsungChile Helsinki casa de papel #SamsungS9,[u'SamsungChile'],[u'SamsungS9'],nancylorca,Nlorcan,chile,376,204,1639,,,"Pedro Aguirre Cerda, Chile"
Sat Apr 21 21:11:47 +0000 2018,987801091919237125,RT @samsungmobilemx: Todos querrán saber el secreto detrás de tus fotos. #GalaxyS9 https://t.co/uAHpiVRIF8,[u'samsungmobilemx'],[u'GalaxyS9'],AdrianaPucheta,ॐ़  adяi Þuсheтa  ़ॐ,"Cuautitlán Izcalli, México...",1511,340,21436,,,
Sat Apr 21 21:11:58 +0000 2018,987801136429232128,Red Burning Bush Abstract Pattern #GalaxyS9 Case https://t.co/A1kblvf9rx via @zazzle #Euonymus #burningbush,[u'zazzle'],"[u'GalaxyS9', u'Euonymus', u'burningbush']",bebopsplace,Bebop's Place,,137,453,74106,,,
Sat Apr 21 21:12:05 +0000 2018,987801166334648320,"RT @SamsungChile: ¡La #MisiónEmoji ya está aquí! Para superar el primer desafío, solo debes adivinar a qué personaje de la serie del moment…",[u'SamsungChile'],[u'Misi\xf3nEmoji'],soyelvarto,Nicolas Vartan,"Metropolitana de Santiago, Chile",357,38,132,,,
Sat Apr 21 21:12:10 +0000 2018,987801189017378816,#tulips #closeup #samsungs9 #shotonsamsung https://t.co/7sr24NqzAZ https://t.co/y0cnXHTjD8,,"[u'tulips', u'closeup', u'samsungs9', u'shotonsamsung']",matttayl0r,Matt Taylor,"Ipswich, UK",832,428,1480,,,
Sat Apr 21 21:12:27 +0000 2018,987801261134241795,#tulips #closeup #samsungs9 #shotonsamsung https://t.co/gZNV1F8oeD https://t.co/C9yQanKWQg,,"[u'tulips', u'closeup', u'samsungs9', u'shotonsamsung']",matttayl0r,Matt Taylor,"Ipswich, UK",832,428,1481,,,
Sat Apr 21 21:13:13 +0000 2018,987801453178875905,#tulips #closeup #samsungs9 #shotonsamsung https://t.co/yeLc94KrrU https://t.co/Pn2Hqo3oHK,,"[u'tulips', u'closeup', u'samsungs9', u'shotonsamsung']",matttayl0r,Matt Taylor,"Ipswich, UK",832,428,1482,,,
Sat Apr 21 21:14:12 +0000 2018,987801701716459521,#customized #GalaxyS9Plus #ContentStrategy #news #future #Software #techie #Geek #personalized #Ad #Cloud https://t.co/8D4al6s9bl,,"[u'customized', u'GalaxyS9Plus', u'ContentStrategy', u'news', u'future', u'Software', u'techie', u'Geek', u'personalized', u'Ad', u'Cloud']",pathtologos,tologos,Neverland,26,46,732,,,
Sat Apr 21 21:14:53 +0000 2018,987801871774552065,"RT @Giz_Tab: #SabiasQue el #GalaxyS9 de @SamsungEspana es el mejor móvil del 2018, según Consumer Reports, el organismo independiente de co…","[u'Giz_Tab', u'SamsungEspana']","[u'SabiasQue', u'GalaxyS9']",Giz_Tab,GizTab,Mundo,4654,24022,15661,,,
Sat Apr 21 21:15:42 +0000 2018,987802077933068288,RT @NyanisoM_: Waiting for @SamsungMobileSA to bless me with the #GalaxyS9 Smartphone 🕒 https://t.co/gYiMJt9Sz9,"[u'NyanisoM_', u'SamsungMobileSA']",[u'GalaxyS9'],LuXx_SA,DontCatchWind💨,"Port Elizabeth, South Africa",1051,1581,12875,,,
Sat Apr 21 21:16:02 +0000 2018,987802162871832576,RT @foootballic: @SamsungMobileIN I Wish To Capture 'Playful Moments Of Dogs' in Super Slow-mo with #GalaxyS9 ❤️  #ReimagineWithGalaxyS9. h…,"[u'foootballic', u'SamsungMobileIN']","[u'GalaxyS9', u'ReimagineWithGalaxyS9']",LuXx_SA,DontCatchWind💨,"Port Elizabeth, South Africa",1051,1581,12876,,,
Sat Apr 21 21:16:04 +0000 2018,987802169154920448,@Ronald_MacKay @Tigo_GT #MegaFeriaTIGO Gracias a @Tigo_GT me quiero ganar el nuevo #SamsungS9 y quiero internetear… https://t.co/VDPNbRzCTt,"[u'Ronald_MacKay', u'Tigo_GT', u'Tigo_GT']","[u'MegaFeriaTIGO', u'SamsungS9']",peritaboy,perita,Comandado la brea,41,81,2648,,,
Sat Apr 21 21:16:21 +0000 2018,987802242953764865,Black #Tree #Branches Blue #Sky #GalaxyS9 Case https://t.co/XqOCPWwTzu via @zazzle,[u'zazzle'],"[u'Tree', u'Branches', u'Sky', u'GalaxyS9']",bebopsplace,Bebop's Place,,137,453,74107,,,
Sat Apr 21 21:17:14 +0000 2018,987802465172099072,"@SamsungChile Yo quiero ganar  ☝️  💜  9⃣ 
💪  ❤️   9⃣
🙏   🖤  9⃣ 
☝️  💙   9⃣
#GalaxyS9 
@SamsungChile
#MisionEmoji","[u'SamsungChile', u'SamsungChile']","[u'GalaxyS9', u'MisionEmoji']",Jeffers38522110,Jefferson Guerra,linares,438,140,10262,,,
Sat Apr 21 21:17:37 +0000 2018,987802558755495937,"@SamsungChile Con fe  ☝️  💜  9⃣ 
💪  ❤️   9⃣
🙏   🖤  9⃣ 
☝️  💙   9⃣
#GalaxyS9 
@SamsungChile
#MisionEmoji 😍","[u'SamsungChile', u'SamsungChile']","[u'GalaxyS9', u'MisionEmoji']",Jeffers38522110,Jefferson Guerra,linares,438,140,10263,,,
Sat Apr 21 21:17:59 +0000 2018,987802652758114304,"@SamsungChile Vamos por el.s9  ☝️  💜  9⃣ 
💪  ❤️   9⃣
🙏   🖤  9⃣ 
☝️  💙   9⃣
#GalaxyS9 
@SamsungChile
#MisionEmoji ☺😘","[u'SamsungChile', u'SamsungChile']","[u'GalaxyS9', u'MisionEmoji']",Jeffers38522110,Jefferson Guerra,linares,438,140,10264,,,
Sat Apr 21 21:19:37 +0000 2018,987803064764690432,"@SamsungChile Aca  ☝️  💜  9⃣ 
💪  ❤️   9⃣
🙏   🖤  9⃣ 
☝️  💙   9⃣
#GalaxyS9 
@SamsungChile
#MisionEmoji 🤗🤩","[u'SamsungChile', u'SamsungChile']","[u'GalaxyS9', u'MisionEmoji']",Jeffers38522110,Jefferson Guerra,linares,438,140,10265,,,
Sat Apr 21 21:19:42 +0000 2018,987803084473733123,#Rainbow #Stripes Abstract Pattern #GalaxyS9 Case https://t.co/pVaohjj66s via @zazzle,[u'zazzle'],"[u'Rainbow', u'Stripes', u'GalaxyS9']",bebopsplace,Bebop's Place,,137,453,74108,,,
Sat Apr 21 21:19:43 +0000 2018,987803087841693697,"RT @SamsungMobileIN: An all-expense paid trip to Manchester to watch English #football⚽️ match and a #GalaxyS9, isn’t it just wow! Particip…",[u'SamsungMobileIN'],"[u'football', u'GalaxyS9']",jerrydidit3333,Ben Smith,Mars,1608,469,14716,,,
Sat Apr 21 21:19:54 +0000 2018,987803133245100034,"@SamsungChile Vamos  ☝️  💜  9⃣ 
💪  ❤️   9⃣
🙏   🖤  9⃣ 
☝️  💙   9⃣
#GalaxyS9 
@SamsungChile
#MisionEmoji 😊","[u'SamsungChile', u'SamsungChile']","[u'GalaxyS9', u'MisionEmoji']",Jeffers38522110,Jefferson Guerra,linares,438,140,10266,,,
Sat Apr 21 21:20:07 +0000 2018,987803187657797632,"@SamsungChile Quiero un s9  ☝️  💜  9⃣ 
💪  ❤️   9⃣
🙏   🖤  9⃣ 
☝️  💙   9⃣
#GalaxyS9 
@SamsungChile
#MisionEmoji 😍","[u'SamsungChile', u'SamsungChile']","[u'GalaxyS9', u'MisionEmoji']",Jeffers38522110,Jefferson Guerra,linares,438,140,10267,,,
Sat Apr 21 21:21:47 +0000 2018,987803606916231168,RT @samsungmobilemx: Hacia adelante o en reversa. Comparte cada detalle con #SuperSlowMo de #GalaxyS9. https://t.co/zjWNupfAh8,[u'samsungmobilemx'],"[u'SuperSlowMo', u'GalaxyS9']",SergioS77077366,Sergio Sanchez,,62,0,75,,,
Sat Apr 21 21:24:39 +0000 2018,987804329888403456,#Metallic #Bronze #Grass Abstract #GalaxyS9 Case https://t.co/OQVsvaEOip via @zazzle,[u'zazzle'],"[u'Metallic', u'Bronze', u'Grass', u'GalaxyS9']",bebopsplace,Bebop's Place,,137,453,74109,,,
Sat Apr 21 21:25:58 +0000 2018,987804660269543424,@SamsungMobileCO Negro Medianoche sin pensarlo dos veces el #GalaxyS9 se ve aún más precioso con ese color 😍 yo qui… https://t.co/gH0s4k0Rrz,[u'SamsungMobileCO'],[u'GalaxyS9'],EmmethGalvis,ThisTheEnd?,"Bogotá, D.C., Colombia",264,44,528,,,
Sat Apr 21 21:26:42 +0000 2018,987804847142522885,"RT @SamsungMobileCO: Si pudieras tener el nuevo Samsung #GalaxyS9, ¿con qué color te quedarías? ¡Cuéntanos! #CamaraReimaginada https://t.co…",[u'SamsungMobileCO'],"[u'GalaxyS9', u'CamaraReimaginada']",SantiagoCalle96,scalleg,"Sabaneta, Colombia",53,136,731,,,
Sat Apr 21 21:28:50 +0000 2018,987805384189665280,@Ronald_MacKay @Tigo_GT Quiero ganarme el #SamsungS9  gracias a la #MegaFeriaTIGO  de @Tigo_GT  y a @Ronald_MacKay  !!!!,"[u'Ronald_MacKay', u'Tigo_GT', u'Tigo_GT', u'Ronald_MacKay']","[u'SamsungS9', u'MegaFeriaTIGO']",Saulblaster07,Saul Guzman ◢ ◤,,27,11,46,,,
Sat Apr 21 21:29:32 +0000 2018,987805557653458954,"@Ronald_MacKay @Tigo_GT Madre!!! Que bestia de teléfono, dicen que es el mejor que ha hecho Samsung hasta el moment… https://t.co/33ZUnPDNHL","[u'Ronald_MacKay', u'Tigo_GT']",,Fernando_Distep,#TigoMeLlega 💙🇬🇹,Guatemala,156,101,960,,,
Sat Apr 21 21:29:47 +0000 2018,987805623239790593,@Ronald_MacKay @Tigo_GT @Ronald_MacKay #MegaFeriaTigo @Tigo_GT Yo quiero ganarme el #SamsungS9 :3 ❤❤❤❤,"[u'Ronald_MacKay', u'Tigo_GT', u'Ronald_MacKay', u'Tigo_GT']","[u'MegaFeriaTigo', u'SamsungS9']",ShawtyMrsSwaggy,Keren♡,Konoha/District 12 ♡,2311,2321,38194,,,
Sat Apr 21 21:29:59 +0000 2018,987805670547247105,#Goldfinch #Bird in #Autumn #GalaxyS9 Case https://t.co/EBJOse8qbA via @zazzle,[u'zazzle'],"[u'Goldfinch', u'Bird', u'Autumn', u'GalaxyS9']",bebopsplace,Bebop's Place,,137,453,74110,,,
Sat Apr 21 21:30:13 +0000 2018,987805732975374337,@Ronald_MacKay @Tigo_GT Quiero ser el ganador!! @Tigo_GT Y @Ronald_MacKay REGALAN UN #samsungs9  Y YO LO QUIERO!!… https://t.co/82aDxz0mMA,"[u'Ronald_MacKay', u'Tigo_GT', u'Tigo_GT', u'Ronald_MacKay']",[u'samsungs9'],Fernando_Distep,#TigoMeLlega 💙🇬🇹,Guatemala,156,101,961,,,Guatemala
Sat Apr 21 21:30:20 +0000 2018,987805761488044032,RT @SamsungMobile: Make every scene a showstopper with Super Slow-mo videos captured on the #GalaxyS9. https://t.co/kvRDrpHUCv,[u'SamsungMobile'],[u'GalaxyS9'],techdesigngps,techdesigncenter,,1720,774,16,,,
Sat Apr 21 21:30:23 +0000 2018,987805774800965632,@SamsungChile #MisionEmoji #Helsinki #GalaxyS9 lo quiero!!!!,[u'SamsungChile'],"[u'MisionEmoji', u'Helsinki', u'GalaxyS9']",marielshaily,Mariel Martinez,santiago chile,307,108,6804,,,
Sat Apr 21 21:30:43 +0000 2018,987805858246557697,"@SamsungChile 
#MisionEmoji
#Helsinki
Quiero mi #GalaxyS9",[u'SamsungChile'],"[u'MisionEmoji', u'Helsinki', u'GalaxyS9']",marielshaily,Mariel Martinez,santiago chile,307,108,6805,,,
Sat Apr 21 21:30:51 +0000 2018,987805890228244480,@Ronald_MacKay @Tigo_GT El #SamsungS9 es de los MEJORES celulares que hay en el mercado al igual que el servicio de… https://t.co/R9URkO5X3M,"[u'Ronald_MacKay', u'Tigo_GT']",[u'SamsungS9'],Fernando_Distep,#TigoMeLlega 💙🇬🇹,Guatemala,156,101,962,,,
Sat Apr 21 21:30:52 +0000 2018,987805896695836678,"RT @QuentinCougniot: N’hésitez pas à me donner votre avis sur le #GalaxyS9 et sur la vidéo en commentaire ⬇️

Et faites un Max de #RT !!! 😍…",[u'QuentinCougniot'],"[u'GalaxyS9', u'RT']",AgentDu48,AgentDu48😋🏁,"Saint-Privat-de-Vallongue, Fra",149,35,1325,,,
Sat Apr 21 21:31:13 +0000 2018,987805981454274560,"@SamsungChile Quiero un s9  ☝️  💜  9⃣ 
💪  ❤️   9⃣
🙏   🖤  9⃣ 
☝️  💙   9⃣
#GalaxyS9 
@SamsungChile
#MisionEmoji","[u'SamsungChile', u'SamsungChile']","[u'GalaxyS9', u'MisionEmoji']",Jeffers38522110,Jefferson Guerra,linares,438,140,10268,,,
Sat Apr 21 21:31:22 +0000 2018,987806019349897216,"@SamsungChile 
No se olviden de mi
#MisionEmoji
#Helsinki
#GalaxyS9",[u'SamsungChile'],"[u'MisionEmoji', u'Helsinki', u'GalaxyS9']",marielshaily,Mariel Martinez,santiago chile,307,108,6806,,,
Sat Apr 21 21:31:29 +0000 2018,987806047959244801,"@SamsungChile Vamos que se puede  ☝️  💜  9⃣ 
💪  ❤️   9⃣
🙏   🖤  9⃣ 
☝️  💙   9⃣
#GalaxyS9 
@SamsungChile
#MisionEmoji 📲🇨🇱","[u'SamsungChile', u'SamsungChile']","[u'GalaxyS9', u'MisionEmoji']",Jeffers38522110,Jefferson Guerra,linares,438,140,10269,,,
Sat Apr 21 21:31:34 +0000 2018,987806072881795073,@Ronald_MacKay @Tigo_GT Me llega compartir todo lo que me gusta con @Tigo_GT es por eso que quiero ganarme ese… https://t.co/j6qVoN684o,"[u'Ronald_MacKay', u'Tigo_GT', u'Tigo_GT']",,Fernando_Distep,#TigoMeLlega 💙🇬🇹,Guatemala,156,101,963,,,
Sat Apr 21 21:31:45 +0000 2018,987806116666015745,"@SamsungChile Quiero  ☝️  💜  9⃣ 
💪  ❤️   9⃣
🙏   🖤  9⃣ 
☝️  💙   9⃣
#GalaxyS9 
@SamsungChile
#MisionEmoji❤😋","[u'SamsungChile', u'SamsungChile']","[u'GalaxyS9', u'MisionEmoji']",Jeffers38522110,Jefferson Guerra,linares,438,140,10270,,,
Sat Apr 21 21:31:49 +0000 2018,987806134038917120,"@SamsungChile 
Yooooo
Looooo
Quieroooooo
#MisionEmoji
#Helsinki
#GalaxyS9",[u'SamsungChile'],"[u'MisionEmoji', u'Helsinki', u'GalaxyS9']",marielshaily,Mariel Martinez,santiago chile,307,108,6807,,,
Sat Apr 21 21:31:54 +0000 2018,987806154070937601,"RT @KatlegoMaboe: The  #GalaxyS9 's low light photo quality is so lit!🔥

#DoWhatYouCant @SamsungMobileSA https://t.co/2Dgx7aAWGx","[u'KatlegoMaboe', u'SamsungMobileSA']","[u'GalaxyS9', u'DoWhatYouCant']",simphiwe_phiwe,🈲Simzah Ngonyama🈯,"KwaZulu, South Africa",2302,1343,19929,,,
Sat Apr 21 21:31:59 +0000 2018,987806176200011778,"@SamsungChile Un s9 para mi  ☝️  💜  9⃣ 
💪  ❤️   9⃣
🙏   🖤  9⃣ 
☝️  💙   9⃣
#GalaxyS9 
@SamsungChile
#MisionEmoji","[u'SamsungChile', u'SamsungChile']","[u'GalaxyS9', u'MisionEmoji']",Jeffers38522110,Jefferson Guerra,linares,438,140,10271,,,
Sat Apr 21 21:32:11 +0000 2018,987806227374714881,"@SamsungChile Quiero ganarr  ☝️  💜  9⃣ 
💪  ❤️   9⃣
🙏   🖤  9⃣ 
☝️  💙   9⃣
#GalaxyS9 
@SamsungChile
#MisionEmoji","[u'SamsungChile', u'SamsungChile']","[u'GalaxyS9', u'MisionEmoji']",Jeffers38522110,Jefferson Guerra,linares,438,140,10272,,,
Sat Apr 21 21:32:18 +0000 2018,987806255149350912,@Ronald_MacKay @Tigo_GT Adios a mi viejo celular 👎🏽✋🏽 Hola a mi a mi nuevo celular 👍🏽👋🏽 #SamsungS9 #MegaFeriaTIGO… https://t.co/pn2EFUyoxY,"[u'Ronald_MacKay', u'Tigo_GT']","[u'SamsungS9', u'MegaFeriaTIGO']",Fernando_Distep,#TigoMeLlega 💙🇬🇹,Guatemala,156,101,964,,,Guatemala
Sat Apr 21 21:32:19 +0000 2018,987806259821907969,"RT @SamsungChile: ¡La #MisiónEmoji ya está aquí! Para superar el primer desafío, solo debes adivinar a qué personaje de la serie del moment…",[u'SamsungChile'],[u'Misi\xf3nEmoji'],BlackRealSheep,BLΛCK,,72,60,643,,,
Sat Apr 21 21:32:45 +0000 2018,987806367892287489,"@SamsungChile Lo quiero ☝️  💜  9⃣ 
💪  ❤️   9⃣
🙏   🖤  9⃣ 
☝️  💙   9⃣
#GalaxyS9 
@SamsungChile
#MisionEmoji","[u'SamsungChile', u'SamsungChile']","[u'GalaxyS9', u'MisionEmoji']",Jeffers38522110,Jefferson Guerra,linares,438,140,10273,,,
Sat Apr 21 21:32:47 +0000 2018,987806378474565633,Jugando con la cámara súper lenta del @SamsungChile #GalaxyS9+ ... buenaza @ParqueArauco @MovistarChile https://t.co/u37C8lYIwI,"[u'SamsungChile', u'ParqueArauco', u'MovistarChile']",[u'GalaxyS9'],carlosmiranda_o,Carlos Miranda O.,"Santiago, Chile",240,366,9192,,,
Sat Apr 21 21:33:00 +0000 2018,987806429632450560,"@SamsungChile Dedeo ser el afortunado  ☝️  💜  9⃣ 
💪  ❤️   9⃣
🙏   🖤  9⃣ 
☝️  💙   9⃣
#GalaxyS9 
@SamsungChile
#MisionEmoji","[u'SamsungChile', u'SamsungChile']","[u'GalaxyS9', u'MisionEmoji']",Jeffers38522110,Jefferson Guerra,linares,438,140,10274,,,
Sat Apr 21 21:33:17 +0000 2018,987806502500159488,"RT @SamsungChile: ¡La #MisiónEmoji ya está aquí! Para superar el primer desafío, solo debes adivinar a qué personaje de la serie del moment…",[u'SamsungChile'],[u'Misi\xf3nEmoji'],nicoomf,Nico☁,"Curanilahue - Bio bio, Chile",333,466,5433,,,
Sat Apr 21 21:33:33 +0000 2018,987806568577208321,"@SamsungChile Ami  ☝️  💜  9⃣ 
💪  ❤️   9⃣
🙏   🖤  9⃣ 
☝️  💙   9⃣
#GalaxyS9 
@SamsungChile
#MisionEmoji","[u'SamsungChile', u'SamsungChile']","[u'GalaxyS9', u'MisionEmoji']",Jeffers38522110,Jefferson Guerra,linares,438,140,10275,,,
Sat Apr 21 21:33:49 +0000 2018,987806636613029889,RT @SamsungBrasil: #ACameraReimaginada do #GalaxyS9 vai mudar seu jeito de ver o mundo. E de se comunicar com ele. Conheça todas as novidad…,[u'SamsungBrasil'],"[u'ACameraReimaginada', u'GalaxyS9']",KIROSNOCTUIDE,CLEOMAR CARPANEDA,Serra gaúcha. BRAZIL ,369,86,762,,,
